Corynebacterium_urealyticum	4.9675641e-06	1.84709971e-05	4.122761e-06	1.3333503e-05	1.86479e-06	3.77621884e-05	3.285165e-05	2.7703365e-05	1.4919469e-05	9.491203e-06	5.087373e-06	2.295383e-06	1.55724057e-05	2.936578e-06	5.89787295e-05	7.846298e-06	2.79510902e-05	1.21840617e-05	2.98097328e-05	3.1407559e-06	3.4743018e-06	5.5788822e-06	8.4157554e-06	4.144648e-06	1.4006852e-06	3.9941239e-06	1.6272251e-06	6.48206e-06	0.0001054954088	1.598789e-06	3.3440129e-06	4.205856e-06	5.7382242e-06	9.133575e-06	7.4211855e-06	5.045579e-06	1.485942e-06	1.658773e-06	5.45446e-07	4.71648e-07	0.0001066834106	4.3307621e-06	1.4682484e-06	1.350256e-06	1.10881e-06	1.542733e-06	6.0699849e-06	4.5211725e-06	6.1146e-07	2.359581e-06	4.13478e-07	2.4580935e-06	2.0788637e-06	6.3105e-07	8.55054e-07	7.38895e-07	8.32391e-07	1.51692e-07	3.9312904e-06	1.344883e-06	3.96604e-07	2.127225e-06	1.9658176e-05	2.6271663e-06
Corynebacterium_xerosis	3.69255616e-05	0.0001966739447	3.68371534e-05	6.14306016e-05	8.2923523e-06	0.0001491249856	0.0001487056496	0.0001155684062	7.79908569e-05	2.5365769e-05	2.41701317e-05	1.11830748e-05	3.7089495e-05	4.8400416e-06	0.0001097475491	4.98796239e-05	0.0001944666132	5.35780512e-05	0.0001798129751	1.77685549e-05	8.5655322e-06	2.58478051e-05	2.53947591e-05	1.85876859e-05	3.6380452e-06	1.14304818e-05	4.1806219e-06	8.99264464e-05	0.0002655230445	1.8751219e-05	2.76559601e-05	2.14448368e-05	1.4438837e-05	3.15069997e-05	1.80677684e-05	5.5527031e-06	5.8805124e-06	1.80943835e-05	2.0157745e-06	3.3846042e-06	6.58879744e-05	3.66720414e-05	1.31866477e-05	1.42349437e-05	2.48635465e-05	2.25135015e-05	5.89266248e-05	4.10538197e-05	3.0226881e-06	7.0089976e-06	8.4074006e-06	9.1036241e-06	1.49578981e-05	9.0600687e-06	3.9674698e-06	3.6237179e-06	7.5723505e-06	5.3372924e-06	9.33361052e-05	2.32104698e-05	3.228493e-06	1.15071357e-05	3.89856416e-05	1.73271864e-05
Brevibacterium_linens	2.1160539e-06	4.23977e-06	1.025018e-06	1.431063e-06	6.14977e-07	3.506529e-06	3.011144e-06	1.419357e-06	2.537712e-06	2.112335e-06	1.297809e-06	1.610511e-06	2.6999173e-06	6.69423e-07	1.16747978e-05	1.219731e-06	5.381762e-06	1.237053e-06	3.0651393e-06	5.223387e-07	1.7842113e-06	6.4853698e-06	1.786053e-06	6.3739621e-06	4.35678e-07	2.878655e-06	4.320049e-07	4.5208214e-06	7.0115084e-06	1.024687e-06	1.1662084e-06	3.4434212e-06	6.780441e-07	1.48951702e-05	2.6873234e-06	1.243924e-06	1.020062e-06	2.422959e-07	0	4.97073e-07	3.8594169e-06	3.072179e-06	1.0413746e-06	3.60969e-07	2.1501873e-06	6.049188e-07	4.756634e-06	1.3467048e-06	4.58805e-07	4.93932e-07	1.540865e-06	1.9593593e-06	9.5585577e-06	6.6322743e-06	1.265981e-06	8.796675e-07	1.602981e-06	1.395047e-06	3.25515268e-05	4.5759193e-06	5.86665e-07	3.093896e-06	1.32111674e-05	2.6409092e-06
Micrococcus_luteus	8.6855352e-06	3.99708907e-05	4.567071e-06	8.3479215e-06	3.176204e-06	1.83303903e-05	2.58104792e-05	1.37311624e-05	1.3467787e-05	1.6652012e-06	3.5079324e-06	7.736873e-07	2.5972959e-06	1.1775543e-06	9.2420304e-06	3.2231944e-06	1.73033402e-05	5.802776e-06	1.87030524e-05	2.3055856e-06	1.565097e-06	1.2086392e-06	2.069529e-06	1.2613478e-06	7.602502e-07	6.612599e-07	7.019166e-07	2.4460401e-06	1.96506338e-05	9.344096e-07	2.845186e-06	6.6675809e-06	9.848318e-07	1.08596599e-05	6.3187622e-06	2.020054e-06	1.6774535e-06	2.407e-06	5.788356e-07	6.21122e-07	1.18859925e-05	4.9559949e-06	3.2014782e-06	2.5034402e-06	2.0489166e-06	1.5608261e-06	5.3918676e-06	3.9609262e-06	4.718899e-07	1.5461445e-06	5.71526e-07	1.8374803e-06	1.4183813e-06	8.103286e-07	1.45595e-07	4.853195e-07	6.64191e-07	8.86363e-07	9.4689077e-06	2.1032715e-06	1.7274773e-06	4.806901e-06	1.80392784e-05	4.0438456e-06
Cutibacterium_acnes	3.9465293e-06	1.21872226e-05	4.62763639e-05	2.50432058e-05	4.89587403e-05	3.5132365e-05	2.705483e-06	1.2437745e-05	5.724974e-06	3.3790326e-06	1.639122e-06	4.095122e-06	4.3718161e-06	4.95415484e-05	9.0327722e-06	3.931247e-06	1.0068309e-05	1.946884e-06	9.3165797e-06	6.6696006e-06	5.1423938e-06	9.8522664e-06	8.1955951e-06	2.05139144e-05	3.420003e-06	2.527071e-06	4.3826847e-06	7.6038057e-06	1.33308866e-05	1.97000598e-05	3.2182102e-06	8.08796959e-05	4.465627e-06	5.1569437e-05	5.65077338e-05	6.37077e-07	2.0148301e-05	6.5738022e-06	3.25911e-07	3.408235e-06	2.83493786e-05	5.37358117e-05	9.9040112e-06	2.778881e-06	8.6545428e-06	2.324714e-06	3.5741804e-06	5.0124343e-06	6.2934148e-06	9.2081902e-06	4.9388336e-06	1.00461143e-05	4.3221355e-06	2.490118e-06	2.113475e-06	7.9429005e-06	5.7291229e-06	1.03124542e-05	6.3395958e-06	3.095553e-06	1.62614278e-05	2.81382006e-05	8.01985468e-05	7.7288489e-06
Bacteroides_fragilis	6.8670267e-06	2.59511252e-05	3.5870346e-06	1.069769e-06	4.234383e-06	1.246234e-06	3.355423e-06	3.600062e-06	2.513985e-06	1.0790943e-05	3.645614e-06	1.526648e-06	5.5777582e-06	3.743321e-06	9.1797533e-06	2.58348535e-05	2.27151885e-05	7.412499e-06	2.13704749e-05	2.5216122e-06	5.4116857e-06	2.16809109e-05	6.4886839e-06	1.77936095e-05	7.368607e-06	4.530266e-06	3.1120323e-06	8.38193187e-05	1.80687603e-05	1.02355024e-05	1.346661e-06	4.2536673e-06	7.893143e-06	7.2401954e-06	3.845416e-06	2.25935e-07	5.958041e-06	5.551092e-07	9.79511e-07	2.454264e-06	6.6055773e-06	3.7410531e-06	5.453416e-06	3.4762424e-06	4.4406047e-06	8.92967e-07	2.9839574e-06	3.218118e-06	3.4572158e-06	5.349788e-06	7.6529404e-06	5.4188685e-06	1.741818e-06	2.810275e-06	1.6288958e-06	7.49874e-07	1.271805e-06	1.5638807e-06	6.0562297e-06	1.626808e-06	2.607241e-06	2.825318e-06	7.752174e-06	6.8252672e-06
Bacteroides_pyogenes	2.721713e-06	7.637855e-06	3.5338261e-06	2.5613772e-06	3.5551533e-06	4.3755441e-06	4.3175199e-05	3.010365e-06	1.858597e-06	3.6359469e-06	2.4438956e-06	3.4581452e-06	5.2376443e-06	1.946302e-06	5.4854589e-06	5.064941e-06	1.43457255e-05	1.833506e-06	4.6994073e-06	3.7577623e-06	2.4845438e-06	9.2246821e-06	4.2013291e-06	7.6082975e-06	4.2700949e-06	1.29040021e-05	3.2476468e-06	4.862843e-06	1.23393555e-05	4.487708e-06	9.552093e-07	5.1229992e-06	5.6613288e-06	6.8228169e-06	7.767192e-06	5.334581e-06	2.8094478e-06	2.929964e-07	1.6748283e-06	4.878107e-06	5.7400321e-06	4.9839753e-06	5.2002718e-06	1.290561e-06	6.8152369e-06	1.7458937e-06	3.7643014e-06	2.5496798e-06	2.7204813e-06	4.293441e-06	2.3355971e-06	6.668973e-06	2.5653172e-06	2.373578e-06	2.979162e-06	8.195163e-07	2.4121042e-06	9.46842e-07	6.0236979e-06	4.7364166e-06	1.218198e-06	6.273148e-07	2.8913809e-06	2.9862713e-06
Porphyromonas_gingivalis	5.380757e-07	5.3077628e-06	1.15785414e-05	6.84584e-07	8.093067e-07	4.8607605e-06	3.78979e-07	1.4204332e-06	3.51245e-07	1.730472e-06	6.38112e-07	1.409469e-06	2.7200196e-06	1.648993e-06	3.099538e-06	2.87081e-06	9.4716598e-06	3.654417e-06	2.682286e-06	1.5156127e-06	1.8576861e-06	8.917593e-06	1.6241109e-06	3.8630907e-06	3.1988125e-06	5.590922e-06	1.2270397e-06	2.0802625e-06	7.0317132e-06	3.5817862e-06	4.810226e-07	4.7916424e-06	1.52806475e-05	2.263212e-06	2.3493505e-06	4.49931e-06	1.4895082e-06	6.443692e-07	5.8785787e-06	7.78258e-07	1.8567924e-06	2.4800002e-06	3.7549664e-06	2.7843079e-06	3.535585e-06	5.157709e-07	3.0646291e-06	4.2812611e-06	2.4618367e-06	2.185458e-06	2.677853e-06	2.3638918e-06	2.4253199e-06	2.3642352e-06	3.37554e-07	8.68036e-07	1.358392e-06	1.2460244e-06	4.0137512e-06	1.713143e-06	2.021576e-06	9.28519e-07	3.4563449e-06	1.4818025e-06
Porphyromonadaceae_bacterium	6.532602e-07	7.9163788e-06	3.278335e-06	3.089224e-06	1.8621e-07	3.874258e-06	2.256836e-06	3.138498e-06	6.094918e-06	4.2828654e-06	5.4636655e-06	5.98967e-07	2.5723848e-06	8.244519e-07	9.65639e-06	4.7979399e-06	2.0337505e-05	2.0403019e-06	5.8622418e-06	2.6640133e-06	2.0473938e-06	5.60873191e-05	4.2204213e-06	2.70557464e-05	2.5776505e-06	5.08050206e-05	1.0970058e-06	1.63972548e-05	1.80861082e-05	1.197542e-06	4.6538869e-06	1.5901894e-06	2.8796018e-06	2.834155e-06	2.0127446e-06	3.444203e-06	1.167657e-06	9.08164e-07	3.3939854e-06	1.19264e-06	4.0992274e-06	1.600583e-06	2.9224635e-06	2.783311e-06	5.6051081e-06	1.031891e-06	1.9744378e-06	3.2701575e-06	3.80892e-07	8.761807e-07	7.177057e-07	1.8617374e-06	1.6640476e-06	2.0410445e-06	8.32376e-07	5.477618e-07	9.07307e-07	5.01308e-07	9.7362489e-06	3.084964e-06	3.578181e-07	2.440351e-06	1.682327e-06	1.1060585e-06
Prevotella_copri	2.5323742e-05	7.43950347e-05	1.64978733e-05	9.5281296e-06	1.51553298e-05	2.22514591e-05	4.70596573e-05	3.13633597e-05	2.5733463e-05	1.30914287e-05	2.70539053e-05	1.0405868e-05	3.8229449e-05	9.0509418e-06	4.3767081e-05	0.0001238361341	0.0001203187022	3.04967915e-05	5.95418971e-05	1.10805538e-05	1.09625856e-05	2.47076212e-05	1.91163886e-05	1.84438389e-05	2.39923019e-05	1.07227375e-05	8.3923192e-06	2.3306994e-05	7.33831026e-05	1.35257591e-05	2.9623389e-06	2.76116303e-05	3.44396672e-05	3.59617731e-05	2.19757388e-05	1.72749308e-05	9.1112078e-06	6.6525688e-06	4.3369451e-06	1.36259405e-05	2.55973965e-05	2.25940254e-05	3.01229608e-05	2.24512517e-05	0.0001368437944	9.0361918e-06	2.23946599e-05	1.96038594e-05	4.64897901e-05	0.0001310556082	8.80907104e-05	2.93562954e-05	1.51070684e-05	1.94744752e-05	1.25471898e-05	4.9953464e-06	2.07625174e-05	9.2344452e-06	7.07457998e-05	1.25103409e-05	9.4351309e-06	9.9229929e-06	2.51181092e-05	1.56797565e-05
Rikenellaceae_bacterium	1.6992726e-06	5.2302979e-06	1.2396348e-06	3.893697e-06	1.215877e-06	1.4118711e-06	5.2049839e-06	6.07856e-07	1.6318454e-06	2.6591139e-06	1.5486469e-06	6.868201e-07	3.4212256e-06	4.47366e-07	4.7609191e-06	9.8431643e-06	1.08418931e-05	1.6662091e-06	5.2299988e-06	6.64801e-08	7.408992e-07	3.0266782e-06	2.0779323e-06	2.815972e-06	7.86045e-07	2.678027e-07	1.9861891e-06	9.150575e-07	4.0650714e-06	2.3827109e-06	6.349469e-07	2.0168034e-06	7.54992e-07	1.5978e-06	1.672111e-06	1.09924e-07	7.704868e-07	4.957164e-07	8.08209e-08	7.908909e-07	2.550205e-06	3.1704291e-06	4.711e-07	1.080963e-06	4.9236005e-06	3.592216e-07	9.555868e-07	1.1853563e-06	4.98497e-07	6.0167359e-06	2.4162856e-06	9.844447e-07	2.740718e-07	7.411346e-07	1.264442e-06	4.15657e-08	1.7160474e-06	0	4.5678439e-06	9.766719e-07	1.47238e-07	0	1.8878748e-06	5.417352e-07
Tannerella_forsythia	1.186215e-06	5.1317921e-06	1.11686721e-05	3.02175e-07	3.08301e-07	3.203944e-06	6.08241e-07	3.91751e-07	1.32635e-06	1.8955274e-06	4.6763861e-06	1.53224e-07	1.7444062e-06	6.12038e-07	2.6708462e-06	5.8025693e-06	4.362795e-06	2.491255e-06	2.8295214e-06	3.5413668e-06	2.6181685e-06	6.0320865e-06	4.3497e-06	4.004083e-06	4.5537417e-06	8.4505485e-06	1.0272163e-06	2.4005275e-06	4.136614e-06	2.160839e-06	3.364191e-07	2.0548216e-06	2.9708533e-06	3.117552e-06	2.205023e-06	2.5929851e-06	1.335501e-06	1.371179e-06	2.9466739e-06	5.82523e-07	4.841761e-06	2.6548888e-06	3.5139907e-06	2.5706e-06	6.887846e-07	1.492321e-06	4.5811839e-06	2.9118657e-06	1.9525021e-06	1.991328e-06	8.643906e-07	9.497063e-07	1.480015e-06	1.397875e-06	2.083446e-06	9.230061e-07	2.320526e-06	1.929333e-06	1.2031906e-06	2.185951e-06	2.300837e-06	6.68117e-07	3.345637e-06	1.849e-06
Capnocytophaga_cynodegmi	7.00419e-07	1.8950371e-06	3.7381e-06	1.88289e-07	2.282113e-06	1.018684e-06	1.94127e-07	1.531816e-06	3.81402e-07	5.156839e-07	3.19998e-07	8.81796e-07	1.2385528e-06	1.245126e-06	1.407227e-06	6.47483e-07	1.388516e-06	1.435977e-06	1.9889495e-06	7.063128e-07	4.45978e-07	3.12585e-07	1.531839e-06	2.430057e-06	3.114947e-06	1.351768e-06	1.5117406e-06	6.02435e-07	3.832822e-06	2.438506e-06	1.494157e-06	6.90449e-07	2.7479887e-06	9.324508e-07	2.1662095e-06	0	1.126925e-06	1.44541e-07	0	1.140156e-06	2.4179651e-06	9.05684e-07	1.265333e-06	8.74001e-07	1.044974e-06	4.087841e-07	5.88149e-07	1.4171006e-06	2.397947e-06	1.175793e-06	5.84668e-07	8.631874e-07	1.153971e-06	8.218431e-07	5.78273e-07	3.851093e-07	1.456092e-06	1.497225e-06	8.412624e-07	9.43945e-07	1.442217e-06	1.998933e-06	1.446891e-06	3.3874e-07
Myroides_odoratus	1.822829e-06	7.619586e-06	1.384324e-06	0	2.560673e-06	1.656842e-06	1.075752e-06	1.299594e-06	2.374977e-06	1.196542e-06	2.148927e-06	2.630246e-06	5.0285012e-06	5.020623e-06	2.260577e-06	1.057509e-05	6.927321e-06	1.3473915e-06	2.055387e-06	8.70119e-07	3.412768e-06	1.56099938e-05	3.836531e-06	2.681574e-06	4.291969e-06	3.407483e-06	3.7515219e-06	1.0605205e-05	6.545778e-06	1.167177e-06	1.190773e-06	1.08542162e-05	2.215104e-06	6.1732285e-06	7.1211874e-06	1.157257e-06	3.9927539e-06	8.87853e-07	5.52537e-07	2.292592e-06	4.9234217e-06	2.847853e-06	8.37434e-07	1.943979e-06	1.341011e-06	9.23142e-07	2.3110899e-06	2.198411e-06	3.893624e-06	1.118867e-06	2.980745e-06	0.0002435773279	2.134148e-06	1.807678e-06	2.045654e-06	7.45188e-07	1.174764e-06	2.086827e-06	2.8129057e-06	3.065696e-06	1.038186e-06	2.736973e-06	3.031789e-06	1.4070594e-06
Chryseobacterium_haifense	2.135128e-06	2.43234583e-05	1.34754e-06	6.904852e-06	6.0960959e-06	1.1163155e-05	9.7956089e-06	1.62292e-06	5.339167e-06	1.6734366e-06	2.928366e-06	3.841209e-06	3.9738684e-06	7.711094e-06	1.0649831e-05	6.695336e-06	2.72682567e-05	3.9565353e-06	1.44613033e-05	3.9769396e-06	3.0961669e-06	1.594772e-06	4.5668726e-06	5.384413e-06	8.0119225e-06	4.741525e-06	1.9883922e-06	6.136275e-06	6.17429914e-05	4.592078e-06	3.8136413e-06	5.81938e-06	4.220146e-06	2.26241155e-05	1.03278058e-05	4.40324e-06	8.0293119e-06	7.2521764e-06	9.75488e-07	2.697073e-06	1.17556734e-05	7.5561727e-06	5.3961311e-06	4.138975e-06	8.824596e-06	2.1415552e-06	5.9164467e-06	3.7642034e-06	4.2813629e-06	5.072227e-06	6.046045e-06	6.0097295e-06	4.2838101e-06	3.2251413e-06	3.403005e-06	2.701328e-06	4.530616e-06	3.94935e-06	1.37465604e-05	7.69996e-06	1.4566258e-06	1.3672754e-05	5.57278176e-05	3.8698476e-06
Chryseobacterium_taklimakanense	4.6095259e-06	2.53801789e-05	7.555119e-06	1.00374059e-05	1.14713227e-05	2.22558258e-05	1.55170093e-05	1.29615676e-05	9.487797e-06	9.1753627e-06	5.3051767e-06	7.5852298e-06	8.9081889e-06	3.774219e-06	1.50804163e-05	1.5976624e-05	4.43407095e-05	8.2171182e-06	3.64222591e-05	7.0673887e-06	7.2894188e-06	6.6540761e-06	8.8606708e-06	4.9777804e-06	1.24237929e-05	8.7180173e-06	7.3865204e-06	2.54063297e-05	0.0006449960271	2.65598039e-05	5.32954948e-05	1.56468878e-05	1.58289422e-05	2.10691961e-05	2.11341643e-05	1.79720244e-05	1.21799611e-05	6.4877303e-06	2.1653594e-06	7.7938217e-06	1.95131496e-05	1.32783506e-05	1.43031851e-05	9.7427142e-06	1.4745042e-05	5.5925683e-06	1.32370726e-05	1.25712909e-05	1.01649519e-05	8.9798892e-06	4.5661648e-06	8.0340748e-06	9.670155e-06	9.8278834e-06	5.740053e-06	1.7041378e-06	7.693803e-06	2.303751e-06	2.00599532e-05	1.3476907e-05	3.0814796e-06	3.1642964e-06	1.48789667e-05	8.8123308e-06
Riemerella_anatipestifer	8.804227e-07	3.9472319e-06	8.17666e-07	2.776933e-07	1.5026012e-06	1.664543e-06	6.6152e-07	1.15349e-06	7.36132e-07	1.7739211e-06	0	4.80573e-08	1.1211204e-06	5.02263e-07	1.14872e-07	4.338913e-06	1.37766e-06	1.111024e-06	1.263462e-06	1.762126e-06	1.2034408e-06	5.5174e-07	8.89136e-07	7.204254e-07	1.3403006e-06	2.294872e-06	1.4443197e-06	2.07707e-06	6.661232e-06	1.7397241e-06	8.46083e-07	6.5751e-07	2.904887e-06	2.2188629e-06	3.7444492e-06	1.13975e-06	1.380379e-06	2.85e-07	7.63739e-07	9.66081e-07	1.6366132e-06	1.6336124e-06	1.6316536e-06	5.93522e-07	6.948153e-06	1.252462e-06	9.151132e-07	7.837931e-07	3.316629e-06	3.187283e-06	3.75842e-07	1.3124575e-06	1.687951e-06	6.562322e-07	5.44312e-07	2.9666e-07	0	7.94795e-07	9.58682e-07	4.084085e-06	1.049192e-06	1.85164e-07	2.3553789e-06	9.58754e-07
Thermus_scotoductus	1.89883058e-05	3.82191581e-05	1.16861158e-05	0.0001304664143	2.48842314e-05	2.82573891e-05	2.3873684e-05	3.0999629e-05	2.70590752e-05	1.46913448e-05	1.3725361e-05	2.43575373e-05	2.80638984e-05	4.85828493e-05	4.80153331e-05	3.92140195e-05	5.54154714e-05	2.19828015e-05	4.97166322e-05	4.61525689e-05	4.24291046e-05	0.0001327137053	0.0001125023745	5.42247411e-05	1.81106465e-05	3.78705185e-05	5.847861249e-05	4.084058e-05	0.0001225389586	2.92613731e-05	1.42545669e-05	1.61334174e-05	1.75034647e-05	1.75324088e-05	2.78765676e-05	3.66768688e-05	1.64183179e-05	9.6961355e-06	1.0420616e-05	1.47926847e-05	2.41568204e-05	0.0001257641173	2.31659956e-05	3.84937753e-05	4.84130332e-05	1.15986556e-05	0.0001534003424	0.0001224853724	7.77484506e-05	6.88998669e-05	1.39827208e-05	2.33584856e-05	4.60525488e-05	1.97054733e-05	1.9304135e-05	6.54069846e-05	6.73768168e-05	0.0001186658164	0.000126776095	4.2983383e-05	9.04494986e-05	0.000229245704	0.0014132784032	1.16053147e-05
