Corynebacterium_urealyticum	6.740455e-06	4.46333e-06	8.700181e-06	1.367646e-06	1.64618726e-05	2.608255e-06	1.0395943e-05	2.349235e-06	2.860464e-06	1.66114802e-05	0	3.40270288e-05	8.216795e-06	1.2673419e-05	1.14454e-06	2.6202992e-06	3.015981e-06	1.202616e-06	6.501723e-06	7.425364e-06	1.569056e-06	9.6412144e-06	7.721781e-06	1.2870246e-05	4.4009e-07	9.285407e-06	4.75103e-06	8.2434277e-06	4.09074e-07	1.824612e-06	1.8045347e-06	4.87899e-07	1.081219e-06	2.92565e-07	2.069269e-06	2.1891167e-06	1.81807e-07	2.1386569e-06	4.39084e-07	1.419806e-06	3.230463e-06	0	4.648634e-06	1.4543849e-06	2.7395984e-06	2.495483e-06	0	1.877654e-06	5.397463e-07	4.72666e-07	9.1686e-07	6.967298e-07	1.57325e-06	1.3755783e-06	2.2808463e-06	4.0482e-07	2.751696e-06	8.7623733e-06	4.867893e-07	7.2237843e-06	1.139925e-06	1.427164e-06	3.6974343e-06	1.692312e-06	1.473932e-06	1.105883e-06	1.8544203e-06	7.50744e-07	5.22457e-07	6.928715e-06	7.294871e-06	2.2115938e-06	3.71489e-07	8.79356e-07	1.276036e-06	5.216771e-06	1.783785e-06	3.74999e-07	5.74432e-07	0	1.60459e-06	2.954272e-06	5.2975074e-06	2.858793e-06	1.283132e-06	9.7876537e-06	5.100382e-06	1.265293e-06	3.167707e-06	3.4755261e-06	9.22331e-07	1.962349e-06	3.321164e-07	1.86936e-07	3.7691e-07	3.752569e-06	1.024575e-06	5.43957e-07	7.00211e-07	4.1915e-07	2.73328e-07	4.06691e-07	3.6171349e-06	8.340516e-07	5.85353e-07	1.6166411e-06	8.39097e-07	1.15420973e-05	9.82047e-07	1.581862e-06	7.774752e-07	5.98397e-07	0	2.286886e-06	6.7947e-07	7.8813e-07	4.85054e-07	1.799658e-06	4.024278e-06	1.891053e-06	2.55442e-06	0	1.832675e-06	9.6536139e-06	3.99885853e-05	8.59842e-07	2.063232e-06	1.2026789e-06	2.8859971e-06	2.600255e-06	5.6405369e-06	1.9457982e-06	1.755685e-06	2.628914e-06	1.947004e-06	1.852798e-06
Corynebacterium_xerosis	6.2257762e-05	1.80288771e-05	9.89280537e-05	1.2647885e-05	6.19687918e-05	1.36986657e-05	3.43519676e-05	1.23170445e-05	4.5728489e-06	6.29783652e-05	6.98324e-07	0.00016081977	4.13148315e-05	3.12409794e-05	3.0865083e-06	1.34229256e-05	1.7238081e-05	1.1930291e-05	2.17618535e-05	5.91338283e-05	1.38832756e-05	3.88773275e-05	3.29837247e-05	6.32440751e-05	1.7182592e-06	4.57924379e-05	1.26933925e-05	4.19424411e-05	4.8510576e-06	2.0182816e-06	1.701283e-06	1.322607e-06	1.07601288e-05	4.50101e-07	6.0626591e-06	3.1658567e-06	1.6253211e-06	8.7958535e-06	2.2901139e-06	1.5844088e-06	1.68378227e-05	1.3920136e-06	2.27953176e-05	9.894716e-07	1.91807243e-05	1.20960057e-05	3.0260347e-06	1.07453216e-05	1.1198295e-06	4.0400069e-06	6.480342e-06	3.0221073e-06	1.9184544e-06	3.9337797e-06	5.2636657e-06	4.5851578e-06	3.6352241e-06	4.03162721e-05	4.1200328e-06	4.75565601e-05	2.2618299e-06	6.5979351e-06	4.02148438e-05	3.4195342e-06	7.7790444e-06	3.9669961e-06	2.3447998e-06	3.3193341e-06	2.043757e-06	1.86666972e-05	2.72902119e-05	7.4221971e-06	7.86916e-07	5.69493e-07	8.8229694e-06	1.19640552e-05	4.7920016e-06	1.2373732e-06	8.309275e-07	1.334067e-06	1.76462e-06	4.9185741e-06	3.56458143e-05	9.496504e-06	7.5851065e-06	0.0001221217256	6.37702217e-05	7.3120849e-06	2.78082638e-05	3.50957031e-05	1.1674192e-05	6.4374869e-06	1.32023136e-05	1.5292957e-06	5.5128746e-06	7.42086464e-05	6.6798603e-06	8.222926e-07	1.4821849e-06	1.6497294e-06	2.20025e-07	8.1699264e-06	3.99068155e-05	4.8467179e-06	1.6123743e-06	2.8156576e-06	2.06888101e-05	0.0002046743792	4.7704457e-06	1.62935397e-05	1.82312403e-05	4.3672624e-06	1.2604692e-06	1.69167869e-05	3.7750465e-06	1.7622424e-06	5.3121553e-06	1.0560849e-05	1.38416161e-05	2.79842849e-05	2.83043702e-05	2.3654327e-06	1.42570561e-05	8.187105e-05	0.0002387721636	1.00602143e-05	1.88292535e-05	6.67963e-06	1.0058091e-06	2.251132e-06	2.56277616e-05	3.6794774e-06	1.4290833e-06	1.144651e-06	1.7170115e-06	2.6388497e-06
Micrococcus_luteus	1.66788725e-05	2.8433976e-06	1.5451556e-05	1.7310428e-06	1.00004688e-05	1.37422e-06	1.5492511e-06	3.5255268e-06	3.2786775e-06	4.1026646e-06	4.53218e-07	1.28819456e-05	3.227248e-06	3.467574e-06	3.51518e-07	2.095455e-06	6.222844e-07	6.978739e-07	3.1844047e-06	6.6202288e-06	1.6617404e-06	8.8957624e-06	3.250243e-06	1.18370756e-05	2.12114e-07	4.0862774e-06	2.3037967e-06	4.0222037e-06	8.710104e-07	4.042307e-07	0	3.942685e-07	1.7556509e-06	1.81342e-07	2.2964193e-06	1.69631e-07	1.496045e-07	7.785374e-07	3.22222e-07	1.528835e-06	9.92578e-07	1.0680612e-06	3.757765e-06	2.702809e-07	1.1752254e-06	1.3893333e-06	4.342882e-07	1.3475226e-06	1.693255e-07	0	1.25212e-07	4.859163e-07	9.352655e-07	3.192653e-07	9.381405e-07	8.024495e-07	4.83409e-07	2.2043273e-06	8.78064e-07	3.2083695e-06	1.760795e-07	9.837e-08	1.901293e-06	1.746149e-07	5.561861e-07	4.742383e-07	1.2539357e-06	7.64317e-07	1.621144e-07	1.976477e-06	2.5918305e-06	1.3432527e-06	1.36074e-07	2.07527e-07	8.42482e-07	2.314025e-06	3.411329e-07	4.14058e-07	1.448241e-06	5.17206e-08	8.13016e-07	4.1400507e-06	2.3835654e-06	1.4905944e-06	1.2358422e-06	1.39260116e-05	4.4324931e-06	1.7990949e-06	2.9065315e-06	4.6485289e-06	1.5239627e-06	3.47958e-07	2.8338003e-06	1.9246591e-06	8.809961e-07	2.7549757e-06	5.475201e-07	0	0	4.057073e-07	7.58595e-08	7.30115e-07	2.4498992e-06	0	2.519235e-07	1.1936975e-06	1.0698487e-06	1.62086973e-05	1.6186273e-06	5.33636e-07	2.4945712e-06	1.0928388e-06	4.36245e-07	3.2471614e-06	4.052958e-07	6.968758e-07	2.1326038e-06	1.7955002e-06	2.6889464e-06	3.3683051e-06	3.8499521e-06	3.328655e-07	6.648003e-07	5.3019586e-06	1.95207141e-05	4.853685e-07	9.642797e-07	6.738492e-07	4.35264e-07	1.990764e-06	9.4910541e-06	1.0283221e-06	2.80457e-07	5.494787e-07	7.8096e-07	4.502221e-07
Cutibacterium_acnes	1.47898959e-05	0.000526824281	1.84986206e-05	6.941514e-06	3.089237e-06	6.498771e-06	2.39928e-06	6.24971965e-05	2.5480058e-05	2.40005873e-05	5.525063e-06	1.86153857e-05	1.26196368e-05	1.6713866e-05	6.070896e-06	4.5375313e-06	6.2951993e-06	6.269152e-06	4.20650902e-05	1.592355e-06	7.5174101e-06	9.92428527e-05	2.33007623e-05	7.7735881e-06	4.0920632e-06	7.97166e-06	1.4775793e-05	8.4934452e-06	1.475648e-06	5.6869106e-06	8.4727559e-06	5.5959074e-06	2.6782772e-06	7.43717e-07	5.25680538e-05	2.664297e-06	1.38444978e-05	1.98075335e-05	4.543446e-06	4.649624e-06	1.9576314e-05	7.458975e-06	5.70661147e-05	1.00169859e-05	2.1851302e-06	6.0778182e-06	7.7084491e-06	3.69031371e-05	3.0215503e-06	1.50375e-06	2.23128836e-05	3.6117098e-06	6.1159887e-06	7.5463276e-06	2.6099406e-06	5.4199769e-06	4.6459753e-06	1.02304725e-05	4.8899539e-06	3.67481277e-05	3.23506982e-05	5.3105697e-06	9.7772917e-06	1.40973018e-05	1.6195102e-06	5.5809803e-06	5.7945842e-06	6.4339e-06	2.4489767e-06	5.61249937e-05	2.99377489e-05	1.31442991e-05	2.172483e-06	2.5879455e-06	1.2257088e-05	2.624524e-06	2.8101614e-06	2.357061e-06	1.77843813e-05	2.291161e-06	4.78333772e-05	0.0001971821108	3.0081581e-06	1.484703e-06	2.559959e-06	5.4218294e-06	4.888518e-06	4.707398e-06	1.06051805e-05	5.5130408e-06	1.928077e-06	1.2940232e-06	9.1148937e-06	2.514945e-06	5.973587e-06	3.059948e-06	2.9187525e-06	1.826273e-06	1.58667e-07	6.3139869e-06	4.6987369e-06	3.4641706e-06	5.644293e-06	1.901747e-06	3.0721445e-06	3.1732788e-06	9.514029e-07	6.7600966e-06	2.080931e-06	1.087469e-06	1.1475067e-06	5.7913961e-06	1.5199968e-05	1.10942131e-05	5.2280219e-06	9.0976969e-06	1.55817952e-05	3.351043e-05	3.1723344e-06	9.01979902e-05	2.29695608e-05	4.563921e-06	1.73957159e-05	3.9802026e-06	9.9236623e-06	5.9900836e-06	5.0863199e-06	2.430693e-06	1.528104e-06	6.324132e-06	9.8915717e-06	1.70477511e-05	4.747372e-06	2.2772611e-06	3.2465654e-06	5.76588e-06
Bacteroides_fragilis	1.5760211e-05	4.491527e-06	1.17078564e-05	1.04090596e-05	7.09594e-07	2.81918e-07	2.931283e-06	2.4727155e-06	3.718237e-06	4.9956228e-06	8.00419e-07	9.5820049e-06	2.792715e-06	5.6301431e-06	1.737946e-06	6.6944281e-06	1.668444e-06	2.1302644e-06	4.772611e-06	3.53982e-06	2.9048964e-06	1.1812127e-05	1.66958e-06	8.920941e-06	5.396676e-06	3.768088e-06	2.831211e-06	5.121648e-06	1.61058e-06	2.1711769e-06	4.725078e-06	1.537439e-06	8.97157e-07	6.249318e-07	3.731317e-06	7.36926e-07	3.066252e-06	5.2521917e-06	4.99771e-06	4.1462771e-05	3.208142e-06	2.476186e-06	4.429495e-06	1.47973492e-05	3.7648677e-06	6.2614929e-06	2.219988e-06	4.254327e-06	3.5409576e-06	7.4642e-07	8.6702e-07	4.0264217e-06	3.0933346e-06	8.0548979e-06	4.8651154e-06	1.4682116e-06	2.73678e-06	3.303258e-06	1.043871e-06	5.3224853e-06	1.53675e-06	7.36535e-07	1.28167445e-05	4.585396e-06	1.386014e-06	1.9755328e-06	1.7491747e-06	2.124803e-06	2.464e-06	2.329973e-06	5.3522963e-06	2.349937e-06	7.3815038e-06	1.850525e-06	4.8404823e-06	4.6012828e-06	3.3231817e-06	2.453478e-06	8.66687e-07	4.9172587e-06	4.076881e-06	1.2315707e-05	2.3291863e-06	3.217755e-06	3.1660399e-06	1.03359846e-05	4.953254e-06	1.298154e-06	1.8404911e-06	3.0686004e-06	4.4178159e-06	3.573297e-06	1.697592e-06	2.8922914e-06	2.716244e-06	1.81437028e-05	3.227348e-06	1.357323e-06	2.52151e-07	1.96402e-06	2.1452e-06	1.5018063e-06	3.468036e-06	6.11927e-07	2.000279e-06	3.925013e-06	4.135348e-06	7.2844906e-06	2.3921174e-06	6.77174e-07	2.6605491e-06	3.8550542e-06	2.194778e-06	2.905793e-06	4.151756e-06	3.7021042e-06	3.653098e-06	5.3513465e-06	3.587693e-06	5.0946495e-06	1.1197509e-05	3.673022e-06	7.349927e-06	3.96528383e-05	8.38275087e-05	8.0505957e-06	1.39818766e-05	4.3779453e-06	1.8633329e-06	7.752719e-06	2.53374714e-05	2.843544e-06	3.2963477e-06	2.29706829e-05	6.2444037e-06	4.5556057e-06
Bacteroides_pyogenes	1.078781e-06	4.285334e-06	2.9889429e-06	2.261748e-06	1.2669429e-06	9.45671e-07	2.7726974e-06	2.9882223e-06	5.7812863e-06	3.6663568e-06	5.82155e-07	3.7445555e-06	1.16154026e-05	4.394883e-06	1.630355e-06	5.4888229e-06	1.427644e-06	2.4299933e-06	4.4056269e-06	3.1713784e-06	8.484506e-07	6.0212946e-06	2.419486e-06	3.854324e-06	4.1791891e-06	9.936177e-07	1.4845048e-06	2.7100485e-06	1.3696562e-06	1.375946e-06	1.783039e-06	1.753744e-06	1.31865e-07	3.46653e-07	1.7264269e-06	4.98353e-07	1.6951447e-06	3.9942922e-06	4.7737599e-06	3.17101536e-05	2.684107e-06	0	6.337627e-07	2.66727722e-05	5.5122574e-06	5.3703762e-06	2.996359e-06	1.9939826e-06	1.32292785e-05	1.085444e-06	6.96109e-07	3.5612e-07	4.0911599e-06	4.2249478e-06	4.5729448e-06	8.055708e-07	5.06482e-07	3.559379e-06	1.0227789e-06	5.0669924e-06	1.799446e-06	6.09414e-07	9.7037891e-06	3.6160943e-06	1.255088e-06	1.67735e-06	4.349757e-06	1.9633938e-06	1.3993717e-06	4.00046e-06	4.86968e-06	2.4258604e-06	0.0004054298192	1.291758e-06	2.383343e-06	4.0928737e-06	2.9484188e-06	2.3549716e-06	1.4998705e-06	7.56062481e-05	1.7793283e-06	9.6196123e-06	3.0045056e-06	2.715157e-06	1.3620572e-06	8.2260454e-06	3.5326193e-06	4.2971e-07	8.08161e-07	1.5508412e-06	1.235767e-06	3.694597e-06	2.2891217e-06	1.5500837e-06	3.5047001e-06	2.68022361e-05	1.6822377e-06	2.383864e-06	9.433572e-07	4.713993e-07	1.2593854e-06	4.2971304e-06	3.6869034e-06	1.9383455e-06	1.7412804e-06	2.5472639e-06	3.3003032e-06	6.3147613e-06	1.948035e-06	2.91637e-06	1.498572e-06	4.4665316e-06	1.143269e-06	1.4714239e-06	1.595635e-06	2.9909528e-06	3.845918e-06	3.488186e-06	3.26114e-06	3.6205843e-06	6.498064e-07	3.742142e-06	2.32347e-06	5.2648249e-06	1.54120968e-05	2.5470281e-06	5.9627269e-06	3.1373193e-06	1.3425474e-06	6.5351422e-06	5.9279479e-06	2.9374749e-06	2.0761737e-06	1.54971651e-05	5.0207719e-06	8.0198885e-06
Porphyromonas_gingivalis	1.9191862e-06	1.97692e-07	3.2412146e-06	2.898651e-06	8.787489e-07	4.37176e-07	1.6346e-07	1.801351e-06	5.76242e-07	2.240247e-06	1.120436e-06	1.5699211e-06	2.491716e-06	6.4423783e-06	1.698806e-06	1.5034149e-06	1.35549e-06	1.011789e-06	4.198605e-06	2.34678e-07	1.431054e-06	4.5509632e-06	2.745497e-06	3.007185e-06	1.5469467e-06	1.471539e-06	2.059355e-06	1.5644522e-06	2.008724e-06	7.578668e-07	3.257451e-06	1.811872e-06	7.11351e-07	1.299918e-06	2.111143e-06	0	3.189534e-06	2.3436287e-06	1.5682654e-06	5.2628391e-05	3.354233e-06	1.70534e-07	3.810367e-06	5.2473199e-06	2.9120768e-06	3.502745e-07	1.899306e-06	4.6135771e-06	1.262298e-06	2.041088e-07	9.33394e-07	1.020487e-06	1.319206e-06	1.3448333e-06	1.3086928e-06	3.20568e-07	4.38327e-07	2.5113466e-06	2.408302e-06	6.5549016e-06	2.451542e-06	2.64842e-07	5.825215e-06	2.3979156e-06	0	1.575799e-06	1.830724e-06	1.907976e-06	9.626884e-07	2.421064e-06	1.511393e-06	2.3888166e-06	4.643601e-06	2.8330545e-06	1.60894e-07	1.1729024e-06	2.3785702e-06	1.617489e-06	1.058523e-06	4.749964e-06	1.438763e-06	1.3840684e-06	2.414857e-06	2.043946e-06	2.343554e-06	4.2627544e-06	3.6310003e-06	3.783335e-06	1.9956893e-06	2.626043e-06	3.176449e-06	5.578687e-06	5.437379e-07	1.3725385e-06	2.019826e-06	2.82597184e-05	3.688675e-06	6.02111e-07	0	5.11486e-07	1.57997e-06	3.0140953e-06	3.85454e-06	8.693269e-07	5.84886e-07	6.885848e-07	4.5302537e-06	4.3760722e-06	0	1.371292e-06	4.883965e-07	1.5147852e-06	7.64764e-07	1.42411e-06	1.374418e-06	2.2361096e-06	3.647281e-07	4.7424603e-06	2.511957e-06	3.49928e-06	1.71887e-06	6.31904e-07	2.2375305e-06	3.5909269e-06	9.896988e-06	4.9769719e-06	2.2315343e-06	2.2414836e-06	1.402381e-06	2.128691e-06	6.1357293e-06	1.095105e-06	2.4969957e-06	4.32453838e-05	1.4681469e-06	2.0894484e-06
Prevotella_copri	3.22363511e-05	2.29145532e-05	4.04392043e-05	2.06911218e-05	1.25881026e-05	3.8290605e-06	2.3810415e-05	2.20888603e-05	1.89083801e-05	2.79887091e-05	8.074718e-06	5.69639997e-05	3.03491424e-05	2.39772806e-05	7.3180017e-06	2.55872019e-05	1.2534455e-05	1.19897503e-05	1.39042418e-05	8.903048e-06	1.43739965e-05	3.62140195e-05	1.16044415e-05	2.234817e-05	2.06453306e-05	1.1055299e-05	2.24089382e-05	1.44677044e-05	7.3924199e-06	2.7973758e-06	1.10607525e-05	5.2991034e-06	1.739929e-06	4.3883514e-06	1.28555701e-05	2.3506798e-06	7.2829816e-06	1.40225636e-05	8.9774284e-06	1.21982766e-05	1.40415471e-05	2.5273326e-06	1.52942648e-05	1.44784866e-05	1.95161822e-05	2.39331672e-05	9.2094118e-06	1.26291571e-05	1.27596215e-05	3.0323507e-06	8.383821e-06	9.5660901e-06	9.9420054e-06	2.45193285e-05	2.63903772e-05	1.04165671e-05	1.02641956e-05	2.33943966e-05	8.5744244e-06	4.52802311e-05	1.02662816e-05	6.3042307e-06	7.52879809e-05	2.56057407e-05	5.6383682e-06	6.9431049e-06	7.3844784e-06	6.7690226e-06	9.9500085e-06	1.59343089e-05	2.76391888e-05	1.51089815e-05	6.3845967e-06	7.6154991e-06	1.64836065e-05	1.94183058e-05	1.65251397e-05	6.2311493e-06	7.4182602e-06	3.0254758e-06	8.2695098e-06	3.43340348e-05	3.0365364e-05	1.4256048e-05	5.49028134e-05	5.3650764e-05	3.04231788e-05	6.1843105e-06	4.2470899e-06	1.01099082e-05	1.35646476e-05	9.9303447e-06	4.731444e-06	9.4024943e-06	1.28298812e-05	3.97536549e-05	1.45285709e-05	5.8379596e-06	3.550093e-06	3.2355195e-06	3.8465627e-06	1.0826327e-05	3.20520963e-05	5.1828816e-06	1.35937312e-05	3.22903457e-05	1.27983726e-05	8.73997903e-05	3.532379e-06	9.8977641e-06	6.5964384e-06	1.11744024e-05	5.7506597e-06	8.22571237e-05	2.50987308e-05	9.59111149e-06	1.81864253e-05	0.0001336616583	0.0001741059644	6.77892901e-05	6.53584504e-05	1.08926633e-05	2.98861498e-05	0.0002292985616	0.0006288729544	3.28258424e-05	7.100841029e-05	2.32363582e-05	7.4806762e-06	2.23774556e-05	0.0001717584933	1.57925848e-05	1.28214814e-05	3.23688466e-05	2.49310653e-05	2.38852777e-05
Myroides_odoratus	1.019531e-06	2.129633e-06	7.807381e-06	1.458071e-06	4.99287e-07	1.53836e-07	1.775655e-06	2.33628e-06	3.6058941e-06	3.093657e-06	1.175845e-06	4.440578e-06	1.388681e-06	2.261792e-06	2.207389e-06	5.9113087e-06	1.593385e-06	1.823247e-06	4.897281e-06	8.142033e-07	2.006167e-06	8.9149412e-06	5.349669e-06	3.525497e-06	3.029023e-06	1.524345e-06	3.252884e-06	9.28316e-07	4.986045e-07	1.063988e-06	1.66052e-06	1.531416e-06	1.20825e-07	1.039355e-06	3.415549e-06	1.610721e-06	2.391093e-06	2.8548652e-06	3.666812e-06	2.77928e-06	8.79495e-06	2.1575541e-06	8.355486e-06	2.9106748e-06	2.5362202e-06	1.60820021e-05	1.037777e-06	3.418981e-06	2.343372e-06	5.22866e-07	6.535241e-06	2.481547e-06	9.58686e-06	6.404198e-06	2.1024273e-06	2.0575809e-06	1.78249e-07	1.22869e-06	2.388313e-06	2.490115e-06	2.41301e-06	1.70725e-07	5.8061361e-06	3.123535e-06	4.41444e-07	1.1969501e-06	1.047374e-06	1.758135e-06	1.082729e-06	3.854435e-06	4.57658e-06	1.340695e-06	7.55573e-07	2.043995e-06	2.95397e-06	1.619575e-06	2.9704623e-06	1.209213e-06	1.532851e-06	0	1.916242e-06	7.387184e-06	2.934813e-06	3.347741e-06	9.00228e-07	6.2961021e-06	4.697374e-06	2.693992e-06	1.393203e-06	2.684539e-06	2.031083e-06	1.459998e-06	1.37043e-07	1.4315482e-06	1.947121e-06	2.177952e-06	1.160692e-06	1.397252e-06	1.26761e-07	7.66763e-07	1.051301e-06	1.055651e-06	3.590027e-06	1.071275e-06	2.359814e-06	1.5777329e-06	3.42152e-06	5.0386419e-06	2.37847e-07	8.51527e-07	4.424799e-07	2.141949e-06	2.7562e-07	3.513524e-07	1.631398e-06	3.4378132e-06	9.85081e-07	8.91843e-07	5.93162e-07	1.7337e-06	1.372816e-06	2.132891e-06	1.896785e-06	2.6536524e-06	1.05650299e-05	1.5178368e-06	3.0743952e-06	3.5566529e-06	8.71266e-07	3.330297e-06	1.9698198e-06	3.3305067e-06	3.8716619e-06	6.5628348e-06	5.7694818e-06	2.950237e-06
Chryseobacterium_haifense	1.3691702e-05	1.32733884e-05	1.15313715e-05	4.650553e-06	4.2316709e-06	1.320506e-06	3.522403e-06	1.1390819e-05	7.447442e-06	7.719081e-06	4.594159e-06	6.2156063e-06	8.3395413e-06	3.007992e-06	2.595945e-06	7.0243582e-06	1.8680592e-06	1.333773e-06	1.2770527e-05	2.536506e-07	7.7092469e-06	2.68906351e-05	4.19052e-06	7.310184e-06	5.7959789e-06	2.734734e-06	2.574596e-06	6.8860927e-06	3.1469422e-06	5.5786e-07	7.0844307e-06	6.206471e-06	4.85143e-07	1.412076e-06	5.8208886e-06	9.22198e-07	3.450045e-06	3.705287e-06	3.7428926e-06	2.045521e-06	2.2628653e-06	1.433406e-06	5.190801e-06	2.7224379e-06	5.8988961e-06	3.2148545e-06	3.8956332e-06	9.8261286e-06	4.2982494e-06	7.06955e-07	2.7740705e-06	1.691953e-06	2.244815e-06	6.0103437e-06	3.8531393e-06	1.714994e-06	6.643674e-07	3.7694516e-06	1.758444e-06	5.0967996e-06	4.889242e-06	4.08725e-07	1.19888318e-05	5.7183017e-06	6.909177e-07	3.0476881e-06	1.515685e-06	4.5662947e-06	2.8679611e-06	4.423113e-06	7.5321521e-06	3.0873299e-06	8.31783e-07	2.252661e-06	6.4134896e-06	5.2780466e-06	3.6972423e-06	2.2441242e-06	2.98751e-06	1.673962e-06	4.22722e-06	3.67436361e-05	7.9885097e-06	7.6339269e-06	3.7252842e-06	1.46967153e-05	1.18730726e-05	1.9555094e-06	4.753357e-06	2.9296629e-06	2.112284e-06	3.433457e-06	2.479167e-06	2.4034559e-06	1.4445594e-06	8.965722e-06	4.830211e-06	3.775191e-06	7.694028e-07	9.952e-07	2.060406e-06	5.4593389e-06	6.0169944e-06	1.1917976e-06	4.6997962e-06	3.8142266e-06	4.2470583e-06	2.16559136e-05	1.801583e-06	3.177745e-06	1.8966371e-06	2.5232565e-06	1.72131e-06	4.7271968e-06	2.660328e-06	2.4328731e-06	3.099026e-06	8.521977e-06	8.4006203e-06	8.3860695e-06	4.779329e-06	3.077392e-06	6.976432e-06	2.74386216e-05	4.71999795e-05	2.9495224e-06	8.8857214e-06	7.0920118e-06	3.9702835e-06	4.2294108e-06	1.24519563e-05	3.954953e-06	9.97517e-07	7.5670405e-06	6.0948212e-06	4.7002434e-06
